ano_orcamento,tipo_entidade,entidade,qtd_processos,valor_alimentar,valor_desapropriacao,valor_outras,valor_total,status_pagamento,data_publicacao_moc,codigo_comunicado,codigo_filefetch,fonte,fonte_url
2025,municipal,MUNICÍPIO DE BANANAL,3,121086.77,0.00,96729.00,217815.77,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARBOSA,2,219443.83,0.00,0.00,219443.83,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARIRI,4,198295.45,0.00,554935.15,753230.60,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARRA BONITA,2,58047.37,0.00,34794.14,92841.51,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARRA DO CHAPÉU,1,36556.22,0.00,0.00,36556.22,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARRA DO TURVO,6,95492.01,0.00,20926.40,116418.41,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARRETOS,118,4502499.90,527219.84,1328484.31,6358204.05,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARRINHA,3,123628.15,0.00,23789.01,147417.16,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BARUERI,66,7512632.24,32065686.09,104803405.76,144381724.09,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BASTOS,16,733480.97,0.00,209107.13,942588.10,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BATATAIS,6,37022.85,0.00,959256.50,996279.35,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BAURU,62,1673062.53,2824003.28,1297486.47,5794552.28,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BEBEDOURO,54,2726832.49,0.00,443872.72,3170705.21,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BERNARDINO DE CAMPOS,4,0.00,0.00,152112.97,152112.97,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BERTIOGA,30,4079767.90,0.00,1601071.93,5680839.83,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BILAC,14,728045.20,0.00,123053.67,851098.87,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BIRIGUI,69,1796880.32,0.00,574766.63,2371646.95,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BIRITIBA-MIRIM,11,462777.01,199114.90,53582.17,715474.08,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BOA ESPERANÇA DO SUL,2,46713.48,0.00,0.00,46713.48,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BOCAINA,3,15904.39,0.00,41781.72,57686.11,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BOITUVA,13,2201636.41,0.00,793374.76,2995011.17,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BOM JESUS DOS PERDÕES,5,23124.05,0.00,210218.56,233342.61,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BOM SUCESSO DE ITARARÉ,1,34664.79,0.00,0.00,34664.79,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BORBOREMA,10,541919.25,0.00,11461.85,553381.10,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BOTUCATU,204,18451757.09,12363.49,684288.44,19148409.02,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BRAGANÇA PAULISTA,28,1010942.38,821530.32,4591793.54,6424266.24,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BRAÚNA,3,350923.01,0.00,0.00,350923.01,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BREJO ALEGRE,2,49644.71,0.00,413705.99,463350.70,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BRODOWSKI,72,2739141.00,2393374.62,848299.37,5980814.99,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BROTAS,2,9010.71,0.00,75089.33,84100.04,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BURI,27,1019311.73,223301.40,0.00,1242613.13,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE BURITAMA,1,184471.98,0.00,0.00,184471.98,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CABRÁLIA PAULISTA,4,45883.83,394298.90,23651.90,463834.63,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CABREÚVA,3,140765.30,0.00,0.00,140765.30,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAÇAPAVA,11,218958.24,4426332.12,23990.74,4669281.10,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CACHOEIRA PAULISTA,11,2510670.02,0.00,259405.40,2770075.42,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CACONDE,6,11100.89,0.00,154759.62,165860.51,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAFELÂNDIA,10,73825.55,0.00,1012788.66,1086614.21,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAIEIRAS,17,849737.40,0.00,4498262.06,5347999.46,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAIUÁ,2,26437.05,0.00,179584.45,206021.50,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAJAMAR,6,620588.51,0.00,15239950.65,15860539.16,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAJATI,1,0.00,0.00,36587.30,36587.30,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAJOBI,12,260633.44,0.00,138665.94,399299.38,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAJURU,14,128566.53,246860.57,44183.37,419610.47,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAMPINA DO MONTE ALEGRE,27,848442.35,0.00,0.00,848442.35,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAMPINAS,278,32410776.00,1612918.13,30322084.75,64345778.88,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAMPO LIMPO PAULISTA,28,1230309.41,0.00,122089.30,1352398.71,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAMPOS DO JORDÃO,14,1939873.00,27177182.61,4058675.98,33175731.59,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAMPOS NOVOS PAULISTA,4,0.00,0.00,164706.44,164706.44,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CANANÉIA,6,163950.92,0.00,42486.09,206437.01,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CANAS,3,1062101.56,0.00,0.00,1062101.56,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CÂNDIDO MOTA,24,1085530.71,0.00,84244.80,1169775.51,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CÂNDIDO RODRIGUES,3,246394.08,0.00,0.00,246394.08,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CANITAR,6,76226.26,0.00,248326.04,324552.30,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAPÃO BONITO,3,0.00,0.00,348022.52,348022.52,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAPELA DO ALTO,1,27766.31,0.00,0.00,27766.31,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CAPIVARI,5,220916.03,0.00,45594.76,266510.79,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CARAGUATATUBA,14,1115190.00,189759.49,505163.74,1810113.23,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CARAPICUÍBA,30,2900932.78,582944.88,160750853.62,164234731.28,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CARDOSO,19,773916.35,0.00,388934.20,1162850.55,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CASA BRANCA,3,72961.75,0.00,67788.85,140750.60,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CÁSSIA DOS COQUEIROS,2,0.00,0.00,80192.32,80192.32,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CASTILHO,2,122284.10,0.00,0.00,122284.10,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CATANDUVA,64,6784421.96,2773199.22,17023119.13,26580740.31,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CATIGUÁ,5,90851.97,0.00,0.00,90851.97,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CEDRAL,1,33011.67,0.00,0.00,33011.67,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CERQUEIRA CÉSAR,12,3070091.63,0.00,71824.22,3141915.85,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CERQUILHO,14,2184047.06,0.00,91703.37,2275750.43,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CESÁRIO LANGE,31,77742.83,0.00,375164.55,452907.38,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CHAVANTES,44,1587773.56,0.00,0.00,1587773.56,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CLEMENTINA,3,1424496.96,0.00,0.00,1424496.96,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE COLINA,1,6424.77,0.00,0.00,6424.77,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CONCHAL,14,783206.21,0.00,9181473.95,9964680.16,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CONCHAS,8,77527.91,0.00,681898.72,759426.63,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CORDEIRÓPOLIS,2,91415.49,0.00,152935.36,244350.85,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CORONEL MACEDO,11,192558.29,24384.18,131387.06,348329.53,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE COSMÓPOLIS,4,0.00,0.00,174452.16,174452.16,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE COSMORAMA,5,75105.05,0.00,230161.52,305266.57,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE COTIA,140,6877537.45,0.00,6665937.23,13543474.68,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CRAVINHOS,3,226248.10,0.00,0.00,226248.10,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CRISTAIS PAULISTA,3,0.00,0.00,222254.40,222254.40,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CRISTALINA - GO,2,22148.27,0.00,232876.83,255025.10,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CRUZEIRO,50,1913382.00,0.00,1523552.49,3436934.49,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CUBATÃO,195,22596459.73,0.00,12865108.39,35461568.12,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE CUNHA,3,53176.60,555821.15,27147.50,636145.25,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DESCALVADO,4,46347.44,0.00,48073.83,94421.27,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DIADEMA,72,3071278.46,8811544.19,9202268.44,21085091.09,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DIRCE REIS,12,668405.89,0.00,0.00,668405.89,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DIVINOLÂNDIA,69,1914807.47,0.00,0.00,1914807.47,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DOBRADA,2,22334.07,0.00,21465.01,43799.08,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DOIS CÓRREGOS,4,256050.44,0.00,270641.79,526692.23,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DOLCINÓPOLIS,1,141009.32,0.00,0.00,141009.32,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DOURADO,3,0.00,0.00,433663.83,433663.83,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DRACENA,30,880609.49,0.00,36717.79,917327.28,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE DUARTINA,2,285030.57,0.00,92990.62,378021.19,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ECHAPORÃ,6,83023.21,0.00,351445.21,434468.42,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ELDORADO,20,968994.46,0.00,1032274.78,2001269.24,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ELIAS FAUSTO,6,0.00,0.00,127986.93,127986.93,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ELISIÁRIO,2,0.00,1369923.32,0.00,1369923.32,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE EMBU DAS ARTES,10,1140987.92,5234123.77,611247.12,6986358.81,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE EMBU-GUAÇU,14,2005315.99,61750.70,191211.53,2258278.22,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ENGENHEIRO COELHO,4,99870.71,0.00,329828.75,429699.46,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ESPÍRITO SANTO DO PINHAL,6,88501.26,139123.09,278907.38,506531.73,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ESPÍRITO SANTO DO TURVO,1,0.00,0.00,59496.52,59496.52,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ESTIVA GERBI,1,0.00,0.00,689180.59,689180.59,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ESTRELA D'OESTE,2,53175.12,0.00,0.00,53175.12,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE ESTRELA DO NORTE,2,0.00,0.00,103236.22,103236.22,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE EUCLIDES DA CUNHA PAULISTA,8,126691.59,0.00,188491.97,315183.56,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE FARTURA,4,191353.07,0.00,0.00,191353.07,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE FERNANDO PRESTES,5,170603.05,0.00,0.00,170603.05,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE FERNANDÓPOLIS,59,1712252.23,331805.13,210403.52,2254460.88,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE FERRAZ DE VASCONCELOS,73,4256940.20,0.00,9697469.06,13954409.26,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
2025,municipal,MUNICÍPIO DE FLORA RICA,1,29400.00,0.00,0.00,29400.00,PENDENTE,2024-07-04,44624,156766,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=156766
