"Número Ano Orçamento","Código Órgão SEP","Descrição Órgão SEP","Código Tipo Administração","Nome Tipo Administração","Código Projeto / Atividade","Descrição Projeto / Atividade Elaboração","Código Órgão","Descrição Órgão","Código Grupo","Descrição Grupo","Valor Dotação Inicial-SEFAZ","Valor Proposta Orçamento-SEFAZ","Valor Liquidado-SEFAZ"
"2025","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","7293139","0","500000"
"2025","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","1","ADMINISTRAÇÃO DIRETA","2744","DIAGNÓSTICO, ESTUDOS E PLANEJAMENTO PARA O DESENVOLVIMENTO REGIONAL","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","10","10","0"
"2025","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","1","ADMINISTRAÇÃO DIRETA","5272","APOIO TÉCNICO-ADMINISTRATIVO","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","10882"
"2025","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","1","ADMINISTRAÇÃO DIRETA","5285","GESTÃO E APRIMORAMENTO DA POLÍTICA DE FOMENTO AO EMPREENDEDORISMO","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","1","ADMINISTRAÇÃO DIRETA","6338","FORTALECIMENTO DAS CADEIAS PRODUTIVAS LOCAIS
","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","7548515,61"
"2025","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","1","ADMINISTRAÇÃO DIRETA","6446","GESTÃO E APRIMORAMENTO DAS POLÍTICAS DE FOMENTO A EMPREGABILIDADE","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","40","40","512332,64"
"2025","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","1","ADMINISTRAÇÃO DIRETA","6464","OFERTA DE QUALIFICAÇÃO PROFISSIONAL PARA PESSOAS COM IDADE ENTRE 25 E 59 ANOS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","150000"
"2025","10058","UNIVERSIDADE DE SÃO PAULO - USP","3","AUTARQUIA","1151","ADEQUAÇÃO DA ESTRUTURA FÍSICA DAS UNIVERSIDADES E FACULDADES PÚBLICAS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10058","UNIVERSIDADE DE SÃO PAULO - USP","3","AUTARQUIA","5304","ENSINO DE GRADUAÇÃO NAS UNIVERSIDADES E FACULDADES ESTADUAIS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10058","UNIVERSIDADE DE SÃO PAULO - USP","3","AUTARQUIA","5305","ENSINO DE PÓS-GRADUAÇÃO E PESQUISA NAS UNIVERSIDADES E FACULDADES ESTADUAIS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10058","UNIVERSIDADE DE SÃO PAULO - USP","3","AUTARQUIA","5306","EXTENSÃO UNIVERSITÁRIA, DIFUSÃO CULTURAL E PRESTAÇÃO DE SERVIÇOS À COMUNIDADE","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10059","UNIVERSIDADE ESTADUAL DE CAMPINAS-UNICAMP","3","AUTARQUIA","1151","ADEQUAÇÃO DA ESTRUTURA FÍSICA DAS UNIVERSIDADES E FACULDADES PÚBLICAS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10059","UNIVERSIDADE ESTADUAL DE CAMPINAS-UNICAMP","3","AUTARQUIA","5274","ASSISTÊNCIA MÉDICA, HOSPITALAR E AMBULATORIAL
","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10059","UNIVERSIDADE ESTADUAL DE CAMPINAS-UNICAMP","3","AUTARQUIA","5304","ENSINO DE GRADUAÇÃO NAS UNIVERSIDADES E FACULDADES ESTADUAIS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10059","UNIVERSIDADE ESTADUAL DE CAMPINAS-UNICAMP","3","AUTARQUIA","5305","ENSINO DE PÓS-GRADUAÇÃO E PESQUISA NAS UNIVERSIDADES E FACULDADES ESTADUAIS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10061","UNIV.EST. JÚLIO DE MESQUITA FILHO - UNESP","3","AUTARQUIA","1151","ADEQUAÇÃO DA ESTRUTURA FÍSICA DAS UNIVERSIDADES E FACULDADES PÚBLICAS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10061","UNIV.EST. JÚLIO DE MESQUITA FILHO - UNESP","3","AUTARQUIA","5304","ENSINO DE GRADUAÇÃO NAS UNIVERSIDADES E FACULDADES ESTADUAIS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10061","UNIV.EST. JÚLIO DE MESQUITA FILHO - UNESP","3","AUTARQUIA","5305","ENSINO DE PÓS-GRADUAÇÃO E PESQUISA NAS UNIVERSIDADES E FACULDADES ESTADUAIS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10061","UNIV.EST. JÚLIO DE MESQUITA FILHO - UNESP","3","AUTARQUIA","5306","EXTENSÃO UNIVERSITÁRIA, DIFUSÃO CULTURAL E PRESTAÇÃO DE SERVIÇOS À COMUNIDADE","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10061","UNIV.EST. JÚLIO DE MESQUITA FILHO - UNESP","3","AUTARQUIA","6351","APOIO TÉCNICO ADMINISTRATIVO DO ENSINO SUPERIOR","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10063","CENTRO EDUCAÇÃO TECNOL.PAULA SOUZA- CEETEPS","3","AUTARQUIA","5292","DESENVOLVIMENTO DA EDUCAÇÃO PROFISSIONAL TÉCNICA","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","10067","JUNTA COMERCIAL DO ESTADO DE SP - JUCESP","3","AUTARQUIA","6485","IMPLANTAÇÃO DE REGISTRO DIGITAL P/ABERTURA, ALTERAÇÃO E ENCERRAMENTO DE EMPRESAS","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","10","10","0"
"2025","10091","INSTITUTO DE PESQUISAS TECNOLÓGICAS - IPT","5","EMPRESA DEPENDENTE","2111","MODERNIZAÇÃO LABORATORIAL PARA P,D&I E SERVIÇOS TECNOLÓGICO","10000","SECRETARIA DE DESENVOLVIMENTO ECONÔMICO","4","INVESTIMENTOS","","","0"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","83927131","0","1761096"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","2499","IMPLANTAÇÃO E MODERNIZAÇÃO DOS EQUIPAMENTOS CULTURAIS","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","41814570","41814570","1686302,65"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","2626","IMPLANTAÇÃO DE NOVAS FÁBRICAS DE CULTURA","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","","","0"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","4779","PROJETO GURI","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","5000000","0","0"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","5706","GESTÃO E APRIMORAMENTO DE BIBLIOTECAS, SISEB E BIBLION","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","","","0"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","5709","ATIVIDADES REALIZADAS NOS TEATROS E PROGRAMA DE CIRCULAÇÃO, FESTIVAIS E OUTROS","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","","","0"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","5727","CULTURA E GOVERNANÇA","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","0","0","0"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","5732","GESTÃO DAS ATIVIDADES PRESENCIAIS NOS MUSEUS","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","0","0","13372725"
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","5976","SÃO PAULO ESCOLA DE TEATRO E SÃO PAULO ESCOLA DE DANÇA","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","0","0",""
"2025","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","1","ADMINISTRAÇÃO DIRETA","6407","PROAC - PROGRAMA DE AÇÃO CULTURAL-EDITAIS","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","10","10","0"
"2025","12045","FUNDAÇÃO PADRE ANCHIETA-RÁDIO E TV EDUCATIVAS","4","FUNDAÇÃO","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","","","0"
"2025","12045","FUNDAÇÃO PADRE ANCHIETA-RÁDIO E TV EDUCATIVAS","4","FUNDAÇÃO","5460","PRODUÇÃO E TRANSMISSÃO DAS RÁDIOS, TVS E NOVAS MÍDIAS.","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","20","20","550229,64"
"2025","12046","FUNDAÇÃO MEMORIAL DA AMÉRICA LATINA","4","FUNDAÇÃO","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","150000","0","0"
"2025","12046","FUNDAÇÃO MEMORIAL DA AMÉRICA LATINA","4","FUNDAÇÃO","5470","APOIO TÉCNICO E ADMINISTRATIVO DO MEMORIAL DA AMÉRICA LATINA","12000","SEC.DA CULTURA,ECONOMIA E INDÚSTRIA CRIATIVAS","4","INVESTIMENTOS","27","27","0"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","1327","CONCESSÃO DE SUBVENÇÕES AOS PRODUTORES RURAIS","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","74609513","74609513","84064836,83"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","1407","CONCESSÃO DE CRÉDITO RURAL","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","81949103","81949103","72530814,79"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","1930","FINANCIAMENTO PROJ. DES. ECONÔMICO E SOCIAL DO PONTAL DO PARANAPANEMA-FUNDESPAR","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","10884836","10884836","0"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","4120139","0","2968000"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","2610","CONSERVAÇÃO DE SOLO, ÁGUA E BIODIVERSIDADE","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","10","10","0"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","2611","MODERNIZAÇÃO DA INFRAESTRUTURA DA SECRETARIA DE AGRICULTURA E ABASTECIMENTO","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","10","10","167382,8"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","2647","ROTAS RURAIS - MAPEAMENTO, ENDEREÇAMENTO E CONECTIVIDADE NO CAMPO","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","10","10","0"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","2700","PROJETO COZINHALIMENTO","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","0","0",""
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","2705","AGRO SP+SEGURO","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","10","10","9857000"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","4435","ABASTECIMENTO ESTRATÉGICO DE SEMENTES, MUDAS E MATRIZES","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","0","0","231380"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","4453","ASSISTÊNCIA TÉCNICA, EXTENSÃO RURAL E APOIO A ORG.RURAIS P/AGRICUL.SUSTENTÁVEL","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","0","0","179900"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","4457","AÇÕES DE FISCALIZAÇÕES DA INOCUIDADE EM DEFESA AGROPECUÁRIA","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","","","654481,53"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","4770","PARCERIA ESTADO MUNICÍPIO PARA O DESENVOLVIMENTO RURAL LOCAL E REGIONAL","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","0","0","83992207,1"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","4783","AÇÕES INTEGRADAS DE EDUCAÇÃO ALIMENTAR","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","1400000","1400000","540000"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","4874","PRODUÇÃO E COMERCIALIZAÇÃO DE INSUMOS TECNOLÓGICOS ESTRATÉGICOS","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","1393000","1393000","215360"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","5925","GERAÇÃO DE CONHECIMENTO E TECNOLOGIAS PARA INOVAÇÃO NO AGRONEGÓCIO","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","1774","1774","0"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","6216","GOVERNANÇA E ARTICULAÇÃO DAS POLÍTICAS PÚBLICAS DOS AGRONEGÓCIOS","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","0","0","0"
"2025","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","1","ADMINISTRAÇÃO DIRETA","6466","GESTÃO DA REDE DE BANCO DE ALIMENTOS","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","5070000","5070000","0"
"2025","13041","FUND. INSTITUTO DE TERRAS JOSÉ G.SILVA- ITESP","4","FUNDAÇÃO","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","1550000","0","300000"
"2025","13041","FUND. INSTITUTO DE TERRAS JOSÉ G.SILVA- ITESP","4","FUNDAÇÃO","4939","ADMINISTRAÇÃO DA FUNDAÇÃO ITESP","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","0","0",""
"2025","13041","FUND. INSTITUTO DE TERRAS JOSÉ G.SILVA- ITESP","4","FUNDAÇÃO","4959","GESTÃO DAS AÇÕES DE AUXÍLIO À REGULARIZAÇÃO FUNDIÁRIA","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","600010","600010","0"
"2025","13041","FUND. INSTITUTO DE TERRAS JOSÉ G.SILVA- ITESP","4","FUNDAÇÃO","4960","FORTALECIMENTO DA AGRICULTURA FAMILIAR","13000","SECRETARIA DE AGRICULTURA E ABASTECIMENTO","4","INVESTIMENTOS","0","0","2708204,4"
"2025","16000","SECRETARIA DE POLÍTICAS PARA  A  MULHER","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","16000","SECRETARIA DE POLÍTICAS PARA  A  MULHER","4","INVESTIMENTOS","6518000","0","1620353,32"
"2025","16000","SECRETARIA DE POLÍTICAS PARA  A  MULHER","1","ADMINISTRAÇÃO DIRETA","6517","ADMINISTRAÇÃO DA SECRETARIA DE ESTADO DE POLÍTICAS PARA A MULHER","16000","SECRETARIA DE POLÍTICAS PARA  A  MULHER","4","INVESTIMENTOS","","","394000"
"2025","16093","COMPANHIA DOCAS DE SÃO SEBASTIÃO","5","EMPRESA DEPENDENTE","6266","GESTÃO DA OPERAÇÃO DO PORTO SÃO SEBASTIÃO","16000","SECRETARIA DE POLÍTICAS PARA  A  MULHER","4","INVESTIMENTOS","","","0"
"2025","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","1","ADMINISTRAÇÃO DIRETA","1430","CONSTRUÇÃO, AMPLIAÇÃO, REFORMA E ACESSIBILIDADE NOS FÓRUNS DO ESTADO","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","1000000","1000000","0"
"2025","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","10736790","0","0"
"2025","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","1","ADMINISTRAÇÃO DIRETA","2681","REFORMAS PREDIAIS E REGULARIZAÇÃO DOS CENTROS DE INTEGRAÇÃO À CIDADANIA","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","300000","300000","0"
"2025","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","1","ADMINISTRAÇÃO DIRETA","4151","GESTÃO E APRIMORAMENTO DOS CENTROS DE INTEGRAÇÃO DA CIDADANIA - CIC","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","","","22254,7"
"2025","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","1","ADMINISTRAÇÃO DIRETA","5868","APOIO A EVENTOS DE CONSCIENTIZAÇÃO E ENGAJAMENTO DOS JOVENS ENTRE 15 E 29 ANOS","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","","","3577585,34"
"2025","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","1","ADMINISTRAÇÃO DIRETA","5995","GESTÃO DO FUNDO DE INTERESSES DIFUSOS","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","3607000","3607000","66404773,83"
"2025","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","1","ADMINISTRAÇÃO DIRETA","6219","GESTÃO DO APOIO ADMINISTRATIVO
","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","1200000","1200000","44120,7"
"2025","17046","FUND.DE PROTEÇÃO DEFESA DO CONSUMIDOR-PROCON","4","FUNDAÇÃO","4964","ADMINISTRAÇÃO GERAL DA FUNDAÇÃO PROCON","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","0","0","5606762,81"
"2025","17047","FUND. INSTITUTO DE TERRAS JOSÉ G.SILVA- ITESP","4","FUNDAÇÃO","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","","","0"
"2025","17048","FUND.AT.SOCIOEDUC.ADOLESCENTE-FUNDAÇÃO CASA","4","FUNDAÇÃO","2208","ADEQUAÇÃO DA INFRAESTRUTURA AO SINASE","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","30","30","908243,47"
"2025","17048","FUND.AT.SOCIOEDUC.ADOLESCENTE-FUNDAÇÃO CASA","4","FUNDAÇÃO","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","576278","0","0"
"2025","17055","INST.MEDICINA SOCIAL E DE CRIMINOLOGIA-IMESC","3","AUTARQUIA","4135","REALIZAÇÃO DE PERÍCIAS DE INVESTIGAÇÃO DE VÍNCULO GENÉTICO (EXAMES DE DNA)","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","","","0"
"2025","17055","INST.MEDICINA SOCIAL E DE CRIMINOLOGIA-IMESC","3","AUTARQUIA","5641","REALIZAÇÃO DE PERÍCIAS DE MEDICINA LEGAL (CÍVEIS E CRIMINAIS)","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","0","0","0"
"2025","17055","INST.MEDICINA SOCIAL E DE CRIMINOLOGIA-IMESC","3","AUTARQUIA","6506","ADMINISTRAÇÃO DO INSTITUTO DE MEDICINA SOCIAL E DE CRIMINOLOGIA DE SÃO PAULO","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","0","0","0"
"2025","17056","INSTITUTO PESOS E MEDIDAS EST.SP- IPEM/SP","3","AUTARQUIA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","1200000","0","0"
"2025","17056","INSTITUTO PESOS E MEDIDAS EST.SP- IPEM/SP","3","AUTARQUIA","5669","AFERIÇÃO DE INSTRUMENTOS DE PESAGEM E MEDIÇÃO EM ESTABELECIMENTOS COMERCIAIS","17000","SECRETARIA DA JUSTIÇA E CIDADANIA","4","INVESTIMENTOS","0","0","1447999,25"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","1090","CONSTRUÇÃO E REFORMA DE QUARTEIS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","101075626","76075626","4570298,83"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","1133","CONSTRUÇÃO, ADEQUAÇÃO E APRIMORAMENTO DE INSTALAÇÕES FÍSICAS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","38472746","38472746","27749582,15"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","1293","CONSTRUÇÃO E READEQUAÇÃO DE INSTALAÇÕES FÍSICAS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","6223000","6223000","5657011,91"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","2272","DESENVOLVIMENTO DE AÇÕES DECORRENTES DE EMENDAS PARLAMENTARES, EXCETO SAÚDE","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","31926486","0","14878347,76"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","2670","RESTAURO E PRESERVAÇÃO DE QUARTÉIS HISTÓRICOS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","10","10","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4168","ADMINISTRAÇÃO GERAL DO CORPO DE BOMBEIROS","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","0"
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4180","ADMINISTRAÇÃO GERAL DA POLÍCIA CIVIL","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","0","0",""
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4195","IDENTIFICAÇÃO CIVIL E CRIMINAL","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","0","0",""
"2025","18000","SECRETARIA DA SEGURANÇA PÚBLICA","1","ADMINISTRAÇÃO DIRETA","4985","GESTÃO DA POLÍTICA DE SEGURANÇA PÚBLICA","18000","SECRETARIA DA SEGURANÇA PÚBLICA","4","INVESTIMENTOS","","","0"
