UO_Cadastradora_Codigo;UO_Cadastradora_Nome;UO_Devedora_Codigo;UO_Devedora_Nome;Ano;Precatorio;Tipo_Causa;Valor_RS
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817415920244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;158076
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817432920244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;1237247
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817441420244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;123681
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817468120244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;150721
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817537320244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;181197
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817545820244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;189071
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817598020244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;310178
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817615020244010000;Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito Previdenciário;118952
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817667220244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;98988
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817675720244010000;Híbrida - Aposentadoria por Idade (Art. 48/106) - Benefícios em Espécie - DIREITO;177857
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817684220244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;130719
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817692720244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;675295
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817701220244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;211437
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817719420244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;165530
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817727920244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;212655
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817736420244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;184196
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817744920244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;208850
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817753420244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;213683
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6817761920244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;157568
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824067520244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;134222
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824084520244010000;Concessão - Pedidos Genéricos relativos aos Benefícios em Espécie - Direito;181530
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824093020244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;186373
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824128220244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;237097
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824136720244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;105430
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824145220244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;102439
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824153720244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;117300
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824162220244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;443956
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824170720244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;394834
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824197420244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;170904
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824205920244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;109683
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824214420244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;129377
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824222920244010000;Auxílio-Acidente (Art. 86) - Benefícios em Espécie - Direito Previdenciário;137303
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824231420244010000;Auxílio-Acidente (Art. 86) - Benefícios em Espécie - Direito Previdenciário;144666
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824249620244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;110828
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824258120244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;126304
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824266620244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;191053
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824275120244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;191053
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824283620244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;188976
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824292120244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;214200
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824300620244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;312652
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824361320244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;215637
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824379520244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;250609
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6824388020244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;325716
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6834962120244010000;Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito Previdenciário;225076
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6834997320244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;144764
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841527520244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;108907
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841536020244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;165053
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841544520244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;189957
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841553020244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;124705
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841561520244010000;Híbrida - Aposentadoria por Idade (Art. 48/106) - Benefícios em Espécie - DIREITO;143712
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841579720244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;154354
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841588220244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;168913
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841596720244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;253013
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841605220244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;95414
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841613720244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;129334
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841622220244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;228484
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841630720244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;251547
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841648920244010000;Híbrida - Aposentadoria por Idade (Art. 48/106) - Benefícios em Espécie - DIREITO;118512
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841657420244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;180786
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841665920244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;285888
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841674420244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;481213
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6841682920244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;135758
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6845996320244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;100477
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846004820244010000;Auxílio-Acidente (Art. 86) - Benefícios em Espécie - Direito Previdenciário;406288
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846013320244010000;Incapacidade laborativa permanente - Auxílio-Acidente (Art. 86) - Benefícios em;100993
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846021820244010000;Auxílio-Reclusão (Art. 80) - Benefícios em Espécie - Direito Previdenciário;207080
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846030320244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;104345
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846048520244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;104669
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846057020244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;99353
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846074020244010000;Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito Previdenciário;144229
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846082520244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;157800
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6846091020244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;105796
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871147120244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;617554
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871459120244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;108562
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871467620244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;167184
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871476120244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;484336
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871484620244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;117523
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871501620244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;92564
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871519820244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;115616
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871536820244010000;Híbrida - Aposentadoria por Idade (Art. 48/106) - Benefícios em Espécie - DIREITO;95077
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871545320244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;111789
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871562320244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;133880
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871570820244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;193034
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6871882820244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;166723
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6874974920244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;225681
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6874983420244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;133672
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6874991920244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;7629
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6875000420244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;108674
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6875027120244010000;Auxílio-doença acidentário - Benefícios em Espécie - Direito Previdenciário;151120
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6875035620244010000;Híbrida - Aposentadoria por Idade (Art. 48/106) - Benefícios em Espécie - DIREITO;118776
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6875044120244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;126535
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6875052620244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;215445
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6875079320244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;191492
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882267520244010000;RMI pelo art. 1º da Lei 6.423/77 - índices de atualização dos 24 1ºs salários-de;313534
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882276020244010000;Urbana - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;193222
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882284520244010000;RMI sem incidência de Teto Limitador - Renda Mensal Inicial - Revisão de Benefícios;164613
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882293020244010000;RMI sem incidência de Teto Limitador - Renda Mensal Inicial - Revisão de Benefícios;164613
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882301520244010000;RMI sem incidência de Teto Limitador - Renda Mensal Inicial - Revisão de Benefícios;164613
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882422920244010000;Renda Mensal Inicial - Revisão de Benefícios - Direito Previdenciário;879412
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882431420244010000;RMI sem incidência de Teto Limitador - Renda Mensal Inicial - Revisão de Benefícios;338902
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882449620244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;131888
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882458120244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;267420
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882466620244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;177090
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882475120244010000;Aplicação de coeficiente de cálculo diverso do fixado na Lei n.º 8.213/91;106020
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6882483620244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;173849
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891378720244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;62686
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891387220244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;110037
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891395720244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;148889
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891404220244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;233594
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891412720244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;258843
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891421220244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;296538
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891439420244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;408517
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6891464920244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;170980
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907253220244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;454259
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907261720244010000;Averbação/cômputo/conversão de tempo de serviço especial - Tempo de Serviço - Direito;1094914
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907288420244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;219685
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907296920244010000;RMI sem incidência de Teto Limitador - Renda Mensal Inicial - Revisão de Benefícios;128080
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907479020244010000;Aplicação de coeficiente de cálculo diverso do fixado na Lei n.º 8.213/91;501097
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907487520244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;131292
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907504520244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;97059
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6907521520244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;181437
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914727920244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;112213
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914744920244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;162105
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914753420244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;204590
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914761920244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;4759
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914788620244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;147394
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914797120244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;120075
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914805620244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;118703
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914814120244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;122056
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914822620244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;140411
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914831120244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;136312
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914849320244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;175332
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914857820244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;174869
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914874820244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;207669
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914883320244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;223596
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914891820244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;230852
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914900320244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;370404
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914918520244010000;Urbana - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;170165
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6914927020244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;103639
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924271320244010000;ADICIONAL DE 25% (ART. 45 DA LEI 8.213/91);177743
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924289520244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;286397
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924298020244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;133228
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924306520244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;164561
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924315020244010000;Auxílio-Acidente (Art. 86) - Benefícios em Espécie - Direito Previdenciário;106126
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924323520244010000;Aposentadoria por tempo de serviço (art. 52/4) - Benefícios em Espécie - Direito;177653
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924340520244010000;Averbação/cômputo/conversão de tempo de serviço especial - Tempo de Serviço - Direito;388455
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924358720244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;109862
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924367220244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;123497
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924375720244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;151181
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924384220244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;102921
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924392720244010000;Aposentadoria Especial (Art. 57/8) - Benefícios em Espécie - Direito Previdenciário;189746
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924401220244010000;RMI pelo art. 202 CF/88 (média dos 36 últimos salários-de-contribuição) - Renda Mensal;736294
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924419420244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;209721
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924427920244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;111606
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924436420244010000;Aposentadoria por tempo de contribuição (art. 55/6) - Benefícios em Espécie - Direito;137794
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6924453420244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;156345
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6943922620244010000;Rural - Aposentadoria por Idade (Art. 48/51) - Benefícios em Espécie - Direito;106197
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6943931120244010000;Aposentadoria por Invalidez (Art.42/7) - Benefícios em Espécie - Direito Previdenciário;133125
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6943949320244010000;Auxílio-Doença Previdenciário - Benefícios em Espécie - Direito Previdenciário;150636
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6943966320244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;191003
12102;TRF - 1a. Região;33904;F. Regime Geral Prev. Social;2026;6943974820244010000;Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário;191003
